,ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,CustomerHash
1232,10316,47,86.81,14,4080.07,2004-11-01,Shipped,4,11,2004,Vintage Cars,105,S18_3856,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium,72c55ff64268
1233,10328,34,100.0,6,3400.0,2004-11-12,Shipped,4,11,2004,Vintage Cars,105,S18_3856,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium,4eb3d8304916
1234,10338,45,100.0,2,4500.0,2004-11-22,Shipped,4,11,2004,Vintage Cars,105,S18_3856,(071) 23 67 2555,"Boulevard Tirou, 255",,Charleroi,,B-6000,Belgium,EMEA,Cartrain,Pascale,Medium,50ce382fa6e5
1235,10351,20,100.0,2,2000.0,2004-12-03,Shipped,4,12,2004,Vintage Cars,105,S18_3856,(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Medium,0e25a1d2bddc
1236,10373,50,60.49,6,3024.5,2005-01-31,Shipped,1,1,2005,Vintage Cars,105,S18_3856,981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium,981d0e915541
1237,10386,22,57.55,6,1266.1,2005-03-01,Resolved,1,3,2005,Vintage Cars,105,S18_3856,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,eaac345d6fb5
1238,10398,45,100.0,17,4500.0,2005-03-30,Shipped,1,3,2005,Vintage Cars,105,S18_3856,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium,4671284bce78
1239,10400,58,100.0,6,5800.0,2005-04-01,Shipped,2,4,2005,Vintage Cars,105,S18_3856,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Large,6c08df00ec42
1240,10415,51,100.0,5,5100.0,2005-05-09,Disputed,2,5,2005,Vintage Cars,105,S18_3856,61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Medium,0c5bea48007d
1241,10104,38,100.0,3,3800.0,2003-01-31,Shipped,1,1,2003,Classic Cars,143,S18_4027,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,eaac345d6fb5
1242,10117,22,100.0,12,2200.0,2003-04-16,Shipped,2,4,2003,Classic Cars,143,S18_4027,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small,11447ffb08a2
1243,10127,25,100.0,5,2500.0,2003-06-03,Shipped,2,6,2003,Classic Cars,143,S18_4027,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Medium,064f539b2b23
1244,10142,24,100.0,15,2400.0,2003-08-08,Shipped,3,8,2003,Classic Cars,143,S18_4027,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,82d8fc9ff379
1245,10152,35,100.0,1,3500.0,2003-09-25,Shipped,3,9,2003,Classic Cars,143,S18_4027,61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,Medium,c64ac43af796
1246,10165,28,100.0,6,2800.0,2003-10-22,Shipped,4,10,2003,Classic Cars,143,S18_4027,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium,11447ffb08a2
1247,10176,36,100.0,5,3600.0,2003-11-06,Shipped,4,11,2003,Classic Cars,143,S18_4027,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Medium,226fafcd3e73
1248,10185,39,100.0,16,3900.0,2003-11-14,Shipped,4,11,2003,Classic Cars,143,S18_4027,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Medium,abee7ce4499c
1249,10196,27,100.0,8,2700.0,2003-11-26,Shipped,4,11,2003,Classic Cars,143,S18_4027,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,,Murphy,Leslie,Medium,4ccc2197ea37
1250,10207,40,100.0,1,4000.0,2003-12-09,Shipped,4,12,2003,Classic Cars,143,S18_4027,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,,Franco,Valarie,Medium,2b0c739a1c06
1251,10220,50,100.0,5,5000.0,2004-02-12,Shipped,1,2,2004,Classic Cars,143,S18_4027,+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Large,c5a9a5dcd2a4
1252,10230,42,100.0,3,4200.0,2004-03-15,Shipped,1,3,2004,Classic Cars,143,S18_4027,+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Large,63a4c378efa4
1253,10247,48,100.0,5,4800.0,2004-05-05,Shipped,2,5,2004,Classic Cars,143,S18_4027,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium,7302dec74b6d
1254,10272,25,100.0,5,2500.0,2004-07-20,Shipped,3,7,2004,Classic Cars,143,S18_4027,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung,Medium,212f84b84848
1255,10282,31,100.0,8,3100.0,2004-08-20,Shipped,3,8,2004,Classic Cars,143,S18_4027,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,82d8fc9ff379
1256,10292,44,100.0,2,4400.0,2004-09-08,Shipped,3,9,2004,Classic Cars,143,S18_4027,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Large,e3d43de75cc6
1257,10306,23,100.0,16,2300.0,2004-10-14,Shipped,4,10,2004,Classic Cars,143,S18_4027,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,c86481cfaa2d
1258,10314,29,100.0,8,2900.0,2004-10-22,Shipped,4,10,2004,Classic Cars,143,S18_4027,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Medium,0a0962f3ed78
1259,10324,49,100.0,13,4900.0,2004-11-05,Shipped,4,11,2004,Classic Cars,143,S18_4027,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael,Medium,3bcaa70b06b7
1260,10337,36,100.0,3,3600.0,2004-11-21,Shipped,4,11,2004,Classic Cars,143,S18_4027,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria,Medium,a13cb167310a
1261,10349,34,100.0,5,3400.0,2004-12-01,Shipped,4,12,2004,Classic Cars,143,S18_4027,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Medium,064f539b2b23
1262,10358,25,100.0,13,2500.0,2004-12-10,Shipped,4,12,2004,Classic Cars,143,S18_4027,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,eaac345d6fb5
1263,10372,48,100.0,6,4800.0,2005-01-26,Shipped,1,1,2005,Classic Cars,143,S18_4027,+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Large,70fd68cf1f45
1264,10383,38,100.0,1,3800.0,2005-02-22,Shipped,1,2,2005,Classic Cars,143,S18_4027,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,eaac345d6fb5
1265,10394,37,100.0,1,3700.0,2005-03-15,Shipped,1,3,2005,Classic Cars,143,S18_4027,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,eaac345d6fb5
1266,10413,49,100.0,5,4900.0,2005-05-05,Shipped,2,5,2005,Classic Cars,143,S18_4027,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,King,Julie,Medium,95721217953b
1267,10100,22,86.51,4,1903.22,2003-01-06,Shipped,1,1,2003,Vintage Cars,92,S18_4409,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie,Small,9ca6ba7fedb8
1268,10110,28,89.27,8,2499.56,2003-03-18,Shipped,1,3,2003,Vintage Cars,92,S18_4409,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,c86481cfaa2d
1269,10124,36,85.59,7,3081.2400000000002,2003-05-21,Shipped,2,5,2003,Vintage Cars,92,S18_4409,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,King,Sue,Medium,ec4d37a6663d
1270,10148,34,100.0,1,3400.0,2003-09-11,Shipped,3,9,2003,Vintage Cars,92,S18_4409,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,013538910d8d
1271,10162,39,100.0,10,3900.0,2003-10-18,Shipped,4,10,2003,Vintage Cars,92,S18_4409,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Medium,70b9841f5801
1272,10173,21,75.46,14,1584.6599999999999,2003-11-05,Shipped,4,11,2003,Vintage Cars,92,S18_4409,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,4eb3d8304916
1273,10182,36,100.0,11,3600.0,2003-11-12,Shipped,4,11,2003,Vintage Cars,92,S18_4409,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,82d8fc9ff379
1274,10193,24,97.55,15,2341.2,2003-11-21,Shipped,4,11,2003,Vintage Cars,92,S18_4409,61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small,0c5bea48007d
1275,10204,29,85.59,5,2482.11,2003-12-02,Shipped,4,12,2003,Vintage Cars,92,S18_4409,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Small,064f539b2b23
1276,10213,38,94.79,1,3602.0200000000004,2004-01-22,Shipped,1,1,2004,Vintage Cars,92,S18_4409,(171) 555-7555,120 Hanover Sq.,,London,,WA1 1DP,UK,EMEA,Hardy,Thomas,Medium,c80f1e25a0cd
1277,10227,34,100.0,11,3400.0,2004-03-02,Shipped,1,3,2004,Vintage Cars,92,S18_4409,78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium,daa0e47b1cdd
1278,10241,42,90.19,3,3787.98,2004-04-13,Shipped,2,4,2004,Vintage Cars,92,S18_4409,88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Medium,ea8b4874955a
1279,10280,35,100.0,17,3500.0,2004-08-17,Shipped,3,8,2004,Vintage Cars,92,S18_4409,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Medium,90c6fe2bbe78
1280,10288,35,80.99,6,2834.6499999999996,2004-09-01,Shipped,3,9,2004,Vintage Cars,92,S18_4409,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small,ec6f183184ce
1281,10302,38,89.27,2,3392.2599999999998,2003-10-06,Shipped,4,10,2003,Vintage Cars,92,S18_4409,(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium,fdd03fb3d341
1282,10311,41,81.91,1,3358.31,2004-10-16,Shipped,4,10,2004,Vintage Cars,92,S18_4409,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,eaac345d6fb5
1283,10332,50,100.0,2,5000.0,2004-11-17,Shipped,4,11,2004,Vintage Cars,92,S18_4409,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Large,c86481cfaa2d
1284,10344,21,100.0,4,2100.0,2004-11-25,Shipped,4,11,2004,Vintage Cars,92,S18_4409,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Small,cd5d7afa353e
1285,10367,43,62.72,8,2696.96,2005-01-12,Resolved,1,1,2005,Vintage Cars,92,S18_4409,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,Small,e64fa8fbe476
1286,10380,32,100.0,1,3200.0,2005-02-16,Shipped,1,2,2005,Vintage Cars,92,S18_4409,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,eaac345d6fb5
1287,10407,6,90.19,3,541.14,2005-04-22,On Hold,2,4,2005,Vintage Cars,92,S18_4409,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Small,6c08df00ec42
1288,10420,66,92.95,6,6134.7,2005-05-29,In Process,2,5,2005,Vintage Cars,92,S18_4409,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,e537ccda51bc
1289,10105,41,82.5,10,3382.5,2003-02-11,Shipped,1,2,2003,Vintage Cars,87,S18_4522,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium,dbb2ced232e4
1290,10117,23,97.42,4,2240.66,2003-04-16,Shipped,2,4,2003,Vintage Cars,87,S18_4522,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small,11447ffb08a2
1291,10128,43,92.16,1,3962.8799999999997,2003-06-06,Shipped,2,6,2003,Vintage Cars,87,S18_4522,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,eaac345d6fb5
1292,10142,24,70.22,7,1685.28,2003-08-08,Shipped,3,8,2003,Vintage Cars,87,S18_4522,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,82d8fc9ff379
1293,10153,22,83.38,6,1834.36,2003-09-28,Shipped,3,9,2003,Vintage Cars,87,S18_4522,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,eaac345d6fb5
1294,10166,26,73.73,1,1916.98,2003-10-21,Shipped,4,10,2003,Vintage Cars,87,S18_4522,5085552555,1785 First Street,,New Bedford,MA,50553,USA,,Benitez,Violeta,Small,3a34ce371180
1295,10177,35,74.6,8,2611.0,2003-11-07,Shipped,4,11,2003,Vintage Cars,87,S18_4522,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus,Small,5e5794949cd3
1296,10185,47,77.24,8,3630.2799999999997,2003-11-14,Shipped,4,11,2003,Vintage Cars,87,S18_4522,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Medium,abee7ce4499c
1297,10197,50,100.0,14,5000.0,2003-11-26,Shipped,4,11,2003,Vintage Cars,87,S18_4522,(93) 203 4555,"Rambla de Catalu§a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Medium,8a081d3ae3ce
1298,10208,45,87.77,8,3949.6499999999996,2004-01-02,Shipped,1,1,2004,Vintage Cars,87,S18_4522,78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium,daa0e47b1cdd
1299,10221,39,89.53,2,3491.67,2004-02-18,Shipped,1,2,2004,Vintage Cars,87,S18_4522,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Medium,9233b336cd9b
1300,10232,23,89.53,5,2059.19,2004-03-20,Shipped,1,3,2004,Vintage Cars,87,S18_4522,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small,72c55ff64268
1301,10248,42,75.48,11,3170.1600000000003,2004-05-07,Cancelled,2,5,2004,Vintage Cars,87,S18_4522,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Medium,e3d43de75cc6
1302,10261,20,89.53,9,1790.6,2004-06-17,Shipped,2,6,2004,Vintage Cars,87,S18_4522,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,,Fresnisre,Jean,Small,369bc18683bb
1303,10273,33,71.09,12,2345.9700000000003,2004-07-21,Shipped,3,7,2004,Vintage Cars,87,S18_4522,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small,9233b336cd9b
1304,10283,34,100.0,14,3400.0,2004-08-20,Shipped,3,8,2004,Vintage Cars,87,S18_4522,(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth,Medium,cfdfc399c95e
1305,10293,49,100.0,3,4900.0,2004-09-09,Shipped,3,9,2004,Vintage Cars,87,S18_4522,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Medium,90c6fe2bbe78
1306,10306,39,90.4,8,3525.6000000000004,2004-10-14,Shipped,4,10,2004,Vintage Cars,87,S18_4522,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,c86481cfaa2d
1307,10315,36,100.0,7,3600.0,2004-10-29,Shipped,4,10,2004,Vintage Cars,87,S18_4522,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,320b47bf09e6
1308,10326,50,86.01,5,4300.5,2004-11-09,Shipped,4,11,2004,Vintage Cars,87,S18_4522,0921-12 3555,BerguvsvÑgen  8,,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,Medium,f3f5f85cd84c
1309,10337,29,100.0,2,2900.0,2004-11-21,Shipped,4,11,2004,Vintage Cars,87,S18_4522,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria,Medium,a13cb167310a
1310,10350,30,100.0,3,3000.0,2004-12-02,Shipped,4,12,2004,Vintage Cars,87,S18_4522,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,eaac345d6fb5
1311,10372,41,86.89,7,3562.4900000000002,2005-01-26,Shipped,1,1,2005,Vintage Cars,87,S18_4522,+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium,70fd68cf1f45
1312,10383,28,58.58,7,1640.24,2005-02-22,Shipped,1,2,2005,Vintage Cars,87,S18_4522,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,eaac345d6fb5
1313,10396,45,100.0,5,4500.0,2005-03-23,Shipped,1,3,2005,Vintage Cars,87,S18_4522,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,82d8fc9ff379
1314,10414,16,75.48,11,1207.68,2005-05-06,On Hold,2,5,2005,Vintage Cars,87,S18_4522,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,Small,62f4e370a3d2
1315,10103,36,100.0,5,3600.0,2003-01-29,Shipped,1,1,2003,Trucks and Buses,121,S18_4600,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,66441f4d88cb
1316,10114,41,100.0,9,4100.0,2003-04-01,Shipped,2,4,2003,Trucks and Buses,121,S18_4600,(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,Medium,b50df0e48f6c
1317,10126,50,100.0,5,5000.0,2003-05-28,Shipped,2,5,2003,Trucks and Buses,121,S18_4600,(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart°n,Large,902e2ff570a8
1318,10140,40,100.0,5,4000.0,2003-07-24,Shipped,3,7,2003,Trucks and Buses,121,S18_4600,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,Medium,0d70dc7f0339
1319,10150,49,100.0,2,4900.0,2003-09-19,Shipped,3,9,2003,Trucks and Buses,121,S18_4600,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium,11447ffb08a2
1320,10164,45,100.0,3,4500.0,2003-10-21,Resolved,4,10,2003,Trucks and Buses,121,S18_4600,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland,Medium,7b7edd4826f2
1321,10175,47,100.0,10,4700.0,2003-11-06,Shipped,4,11,2003,Trucks and Buses,121,S18_4600,(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Medium,0e25a1d2bddc
1322,10183,21,100.0,2,2100.0,2003-11-13,Shipped,4,11,2003,Trucks and Buses,121,S18_4600,2155554695,782 First Street,,Philadelphia,PA,71270,USA,,Cervantes,Francisca,Small,4cfc0088ffc5
1323,10194,32,100.0,5,3200.0,2003-11-25,Shipped,4,11,2003,Trucks and Buses,121,S18_4600,78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium,daa0e47b1cdd
1324,10207,47,100.0,16,4700.0,2003-12-09,Shipped,4,12,2003,Trucks and Buses,121,S18_4600,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,,Franco,Valarie,Medium,2b0c739a1c06
1325,10217,38,100.0,5,3800.0,2004-02-04,Shipped,1,2,2004,Trucks and Buses,121,S18_4600,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium,ec6f183184ce
1326,10229,41,100.0,10,4100.0,2004-03-11,Shipped,1,3,2004,Trucks and Buses,121,S18_4600,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,82d8fc9ff379
1327,10245,21,100.0,3,2100.0,2004-05-04,Shipped,2,5,2004,Trucks and Buses,121,S18_4600,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,,Murphy,Leslie,Small,4ccc2197ea37
1328,10259,41,100.0,13,4100.0,2004-06-15,Shipped,2,6,2004,Trucks and Buses,121,S18_4600,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium,ec6f183184ce
1329,10270,38,100.0,3,3800.0,2004-07-19,Shipped,3,7,2004,Trucks and Buses,121,S18_4600,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,e537ccda51bc
1330,10281,25,99.29,10,2482.25,2004-08-19,Shipped,3,8,2004,Trucks and Buses,121,S18_4600,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung,Small,212f84b84848
1331,10291,48,100.0,5,4800.0,2004-09-08,Shipped,3,9,2004,Trucks and Buses,121,S18_4600,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,61301e2bd297
1332,10305,22,99.29,14,2184.38,2004-10-13,Shipped,4,10,2004,Trucks and Buses,121,S18_4600,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta,Small,72034aaa222b
1333,10313,28,100.0,8,2800.0,2004-10-22,Shipped,4,10,2004,Trucks and Buses,121,S18_4600,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,,Tannamuri,Yoshi,Small,78fca4f43ab3
1334,10323,47,100.0,1,4700.0,2004-11-05,Shipped,4,11,2004,Trucks and Buses,121,S18_4600,+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Medium,63a4c378efa4
1335,10334,49,100.0,4,4900.0,2004-11-19,On Hold,4,11,2004,Trucks and Buses,121,S18_4600,0921-12 3555,BerguvsvÑgen  8,,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,Medium,f3f5f85cd84c
1336,10347,45,100.0,4,4500.0,2004-11-29,Shipped,4,11,2004,Trucks and Buses,121,S18_4600,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,28c8fbc86931
1337,10357,28,100.0,2,2800.0,2004-12-10,Shipped,4,12,2004,Trucks and Buses,121,S18_4600,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,82d8fc9ff379
1338,10370,29,57.53,6,1668.3700000000001,2005-01-20,Shipped,1,1,2005,Trucks and Buses,121,S18_4600,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,013538910d8d
1339,10382,39,100.0,1,3900.0,2005-02-17,Shipped,1,2,2005,Trucks and Buses,121,S18_4600,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,82d8fc9ff379
1340,10411,46,100.0,3,4600.0,2005-05-01,Shipped,2,5,2005,Trucks and Buses,121,S18_4600,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,,Fresnisre,Jean,Medium,369bc18683bb
1341,10425,38,100.0,13,3800.0,2005-05-31,In Process,2,5,2005,Trucks and Buses,121,S18_4600,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,320b47bf09e6
1342,10103,41,47.29,9,1938.8899999999999,2003-01-29,Shipped,1,1,2003,Vintage Cars,50,S18_4668,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Small,66441f4d88cb
1343,10113,50,49.81,3,2490.5,2003-03-26,Shipped,1,3,2003,Vintage Cars,50,S18_4668,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,82d8fc9ff379
1344,10126,43,53.83,9,2314.69,2003-05-28,Shipped,2,5,2003,Vintage Cars,50,S18_4668,(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart°n,Small,902e2ff570a8
1345,10140,29,43.27,9,1254.8300000000002,2003-07-24,Shipped,3,7,2003,Vintage Cars,50,S18_4668,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,Small,0d70dc7f0339
1346,10150,30,42.76,6,1282.8,2003-09-19,Shipped,3,9,2003,Vintage Cars,50,S18_4668,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small,11447ffb08a2
1347,10164,25,53.83,7,1345.75,2003-10-21,Resolved,4,10,2003,Vintage Cars,50,S18_4668,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland,Small,7b7edd4826f2
1348,10174,49,44.78,2,2194.2200000000003,2003-11-06,Shipped,4,11,2003,Vintage Cars,50,S18_4668,61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,Small,c64ac43af796
